,review_body,review_date,hotelName,hotelUrl
239,"This is a very good quality hotel both for buiseness and pleasure trips. Nice, comfortable rooms with all what one may need during the stay. Fine restaurants with a decent selection of meals. Competent and helpful staff. All in all I would recomend the place.","May 7, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
240,"This simply is a great comfortable hotel. Fabulous location for tube, trams & buses.Our room was very spacious beds were comfortable. Breakfast was lovely. Bar prices was very reasonable. Would definitely recommend and return to this hotel.    ","May 7, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
241,Unfortunately we only slept 2 nights here. What a great hotel for a few days prague. The hotel is situated a little outside the centre but right next to Metro. The green line brings you in a few minutes to all the hotspots in Prague. The welcome was nice and easy. We have been given a room on the 10th floor with a nice few. A plus is also the wellness on the 12th floor after a long day walking trough the city. Rooms were nice size with comfortable beds. In the morning we enjoyed a great breakfast. A lot of choice.. The hotel was fully booked for a extra night but we will definitely come back. Great money value. Highly recommended !!,"May 4, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
242,"The hotel is really nice, it has big and spacious rooms, well organized, the staff is very friendly and they are talking very good english.The breakfast is delicious and you can choose from different types of foods. The location of the hotel is very closed to the public transportation","May 1, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
243,"All I can say is that everything was perfect. The hotel is away from the noisy and crowded city centre, but it has great connections. Few meters away there is a tram station and metro station 'Zelivskeho', so you can get to the city centre and to many other sights very quickly. The connections are very good and it is very easy to find the hotel (they also have instructions how to find them on their website). Hotel is maintaned very good. The room was big and comfortable and it has everything you need. The room was also very tidy and had a really pleasant smell, just like the hallways and the rest of the hotel, which is a big plus for me. The breakfast was just amazing, so many choice and everything was delicious. You can find something for every taste. The staff is nice, friendly and very helpfull. I was amazed and the hotel has overcome my expectations. I couldn't be more satisfied. Thanks to everyone! We will come back for sure!","May 1, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
244,"I had a very nice 4-day stay at the Don Giovanni Hotel with my kids, the room was super clean and everybody there was helpful and kind. The hotel is next to a metro station, which makes it super easy and fast to go downtown. The buffet for breakfast was fresh and tasty, with plenty of choice. A place to recommend in Prague!","April 27, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
245,The hotel was very clean and the breakfast was excellent. The hotel was very close to the metro station so made it brilliant for a family. The staff were very helpful. I would definitely recommend going back again.,"April 20, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
246,I mainly chose the hotel for it's location near to Slavia Prague's football ground. Turned out to be well placed for public transport too as right next to the Metro and plenty of trams. Room was comfortable and certainly large enough for one. But I suggested it to two friends and they both ended up with suites! Breakfast could be a bit busy as breakfast area a bit small for a large hotel.,"April 17, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
247,"It is a very easy hotel to find, metro right outside the door. The lobby is bright and clean & gives the impression you are going to have a nice stay. The staff are friendly & extremely helpful. The room was clean & well maintained. Although on the outskirts it is easy to get into town either by metro or the many buses that stop outside, (10 mins on the metro).Facilities are great, wellness center, games room, bar and restaurants.I especially liked the pianist playing in the lobby in the evenings.The restaurant was very reasonably priced and the food was very good.A good relaxing place to stay.","April 15, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
248,"I've had high expectations about this hotel and really wanted to like it! However, this wasn't the case. If I ever visit Prague again, I will most definitely stay somewhere else. Here is the breakdown for you:PROS:- close to the metro (green line)- close to a supermarket (Lidl is across the street)- nice looking lobby- the Spa is decent, but a bit pricey for PragueCONS:-The mattress and pillows in our room were horrific- too soft and squishy. I couldn't sleep at all. There was a notice right next to the bed saying that you should go down to reception and ask for a different pillow and mattress if you don't like the current ones. I did...they said they don't have other ones! This is NOT a 4-star hotel answer. Don't advertise options, If you don't have any!-the twin delux room is just appalling. I've never seen such a budget room.- the ''executive rooms'' are what you would expect a normal room to be in a different hotel- the breakfast doesn't have much variety for a 4-star hotel. Sausages and eggs all day long.- the reception staff are not the friendliest by any means- the cleaning staff never replaced the shower gels and bathroom amenities - breakfast is until 10:30am and they start clearing-up on the dot. VERY LOUDLY- the toilets are weird","April 12, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
249,"Lovely hotel on the outskirts of the centre of Prague. Comfortable beds (we had 4 in our room...2 pushed together as a double and a single either side)...don't know why we were given a family room...there were only 2 of us. The hotel was spotless. There's a Lidl supermarket right opposite..handy for water, snacks etc. The first time out of the hotel we didn't have a clue where to go or what tram/bus to get, or even where to BUY tickets for the tram/buses etc. Then we walked towards what we thought was a subway to cross the road and found to our amazement that it was a tube station! We asked at the kiosk in the station for a map (not sure what the kiosk is for - they DON'T sell tickets!) and we were given a map of Prague with all the tube stations, tram stops, bus stops clearly marked on it...along with the attractions. Fantastic! You cannot get lost..there are only 3 tube lines..A, B and C! We bought an all day ticket from the machine at the station that cost about CK105 (about £4) and that covered everything. Tube, trams and buses. Don't think it covered the main trains...you won't need those if you are staying inthe centre of Prague anyway. You can pay for the tickets by cash or credit card. Don't know what time the trains finished...we always were back at the hotel by 10-10.30..exhausted by then! Had breakfast once at the hotel...on the last day. We went out for breakfast, lunch and evening meals at various restaurants we looked up before we left home (we are vegetarians.) Lovely hotel.....very convenient for local transport to get to the centre of Prague within minutes...very quiet. Would return in a heartbeat.","April 12, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
250,"We stayed here for 4 nights during the Easter break. The hotel is very easy to get from the airport - the hotel does offer a shuttle but we got a bus and metro which took around 35 mins and cost around £1 each! Rooms are very spacious, we had an executive room so we had access to the executive lounge which serves food and drink until 10pm - all included in the price at no extra charge! Breakfast is very good! Only downside we found was that there isn't ant air conditioning so all we could do was open a window, the hotel itself is very hot. Gym is not that big and well equipped so we went running outside instead.The hotel is next to a metro station (A) and has bus and tram stops outside, it's only around 15/20 mins to the main centre so really convenient! ","April 10, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
251,Booked this hotel for my birthday so paid for the Executive room with Lounge access as a treat. On arrival was given a room on the 5th floor which on inspection was obviously not an executive room went down to complain and suddenly the receptionist couldn't speak English. After about ten minutes receptionist finally reappeared with a card for the 8th floor which actually said executive floor when we arrived. Went up to the 12th floor to look at the lounge to be refused entry because the entire Czech National football team was staying at the hotel and they took priority. Never got to use the lounge the entire 3 days we stopped there we got put into a little games room in the lobby with a few wilted sandwiches and a couple of bottles of beer. The hotel in general was ok but i wouldn't rush back too far from Old Town and traveling on the underground wears a bit thin after about 10 times back and forth.,"March 31, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
252,"The location was really good, it has a supermarket very close. Transportation was really easy to take from the hotel and the room has a lot of space and it was very comfortable. The bar was good and loved the person that played the piano in the evenings ","March 31, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
253,"Great stay, very comfortable parking, tasty breakfast quiet room, high standard of fernitures and bathroom, live music in the main lobby (thete are two pianos - black and white), services eager to help.","March 25, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
254,"Had a great weekend in Prague, booked a Junior Suite, shame that the Executive Lounge wasn't available during our stay. We also had a electrical fault in our suite at 10pm and it took 3 telephone calls to Reception and an hour's wait till a technician arrived to fix it.","March 19, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
255,"highly recommended, everything was excellent, service, cleanliness of the rooms and hotel itself, value for money, location close by Metro station, very good and tastefully breakfast , spacious rooms.","March 18, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
256,Arrived late and got some story about being overbooked due to burst pipe. Transferred to what can only be described as a crap ibis. Single beds and crap view. Really not like for like as they say. Bad start hopefully get better... ,"March 16, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
257,"It's an amazing place, with pretty comfy rooms. We stayed in a junior suite which was huge and quiet. The Wi-Fi was OK in the living room, but terrible in the bedroom - we got disconnected every other minute. The breakfast was outstanding with copious intercontinental options - the music was annoying and loud in the restaurant though.There was a Lidl nearby as well as a metro station and couple of trams.","March 9, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
258,Excellent stay in executive room for 3 nights. Hotel is convenient located next to Underground to get to the Old Town in 15 minutes. Very friendly staff in the lobby and also in the Room Service . Breakfast is standard. ,"March 9, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
259,"Recently a specialized nearly ""industrial"" conference was held here and The Hotel Don Giovanni prooved it was a champion in that kind of venues! Everything was prepared to satisfy guests, presenters and visitors. We were very satisfied, thanks to all who organized the event, the staff and all involved!","March 8, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
260,Arrived last nite tried to say have not paid for one room I am staying here with my fiancée my mum an 2 young brothers 16 and 13 my youngest brother has autism and adhd at 21.45 tonight manager knocked as we all in pjs sayin talking to loud was my mum tickling her son's playing he's at 22.35 knocked again sayin talking to loud elderly couple below us.. well I'm sorry we decided to stay indoors with kids and enjoy our nite!! Prague in a whole sucks an this hotel is absolutely disgusting vile,"March 5, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
261,"Hotel is nice, just landed from Dublin. To be told in the restaurant that they have no vegan options, and no a simple tomato pasta cannot be made for me. So unfortunately I'll be here for 3 days with nothing to eat. Great start! ","March 5, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
262,"My wife and I have just returned from a 3 night city break in Prague which we booked ourselves, as opposed to a package. The Don Giovanni was secured through Love Holdays at the unbelievable price of £108 for 3 nights b&b in a standard double room.The hotel was undoubtedly (especially by Eastern European ratings) a 4* facility with first class amenities and catering options. Our standard room was more very spacious and more than adequate (they do more superior categories plus the option of the executive lounge facility) as a base for the frenetic city break scenario!The Don Giovanni staff were extremely helpful and the hotel, whist in the suburbs, had bus, tram and Metro stops tight outside, so the Prague Old Town was easily accessible in 10 mins for less than £1 each way.All-in-all a great spot that we fully recommend and will certainly stay at again, should we return to Prague.","March 3, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
263,What a wonderful experience! The room spotless and beds comfortable. The buffet breakfast was fantastic! That in itself is a reason to stay there again. The service received from all members of staff was commendable. You will not make a mistake to stay here. ,"February 27, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
264,"I have visited this hotel 3 times and always great!! Breakfast very nice in the both restaurants,room spacious &very clean.hotel is so close to the tube station, newly opened Lidl opposite the hotel is nice!also always great price for the room and kind&helpfull recepcionists.","February 27, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
265,"Well maintained hotel with attentive, courteous and efficient staff. Well maintained. I would rate it as a 3.5 Star category. Location superb. Right opposite metro, bus station, tram station and on main Street. Breakfast has a good spread with good quality. Airport barely 25-30 minutes drive. Main station 10 mins drive","February 24, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
266,"Had a lovely short break in Prague, clean and spacious rooms with an extensive buffet style breakfast. Easy access to town and the main site seeing attractions, via Uber or tram, we did walk a couple of times. Staff were friendly.","February 22, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
267,"The staff is so friendly and helpful, the buffet is varied and tasty, a comfortable and clean room and plenty of great facilities such as the spa, restaurant and live music in the lobby. No complaints, just many happy faces! Not to mention it’s about 2 minutes away from the metro, bus and tram station. Would absolutely recommend this hotel! ","February 21, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
268,"When I first arrived, although I had an email reservation confirmation they told me the payment did not process so I had to pay again in cash. I better not get charged for the hotel on my credit card. This was extremely puzzling, why would the hotel send me a confirmation email if the payment had not processed? The concierge who was “helping” me had horrible service, talked in a rude tone, and refused to explain to me why I had received a confirmation email despite the payment not being processed. The hotel has 1 outlet. None close to the bed. So you would have to alternate charging of phones. Also the room reeked of cigarette smell????? In a non-smoking room???The cook during breakfast was literally racist. I asked him to make an omelette for my mom, and he just pointed at the pre made omelettes beside him. While, a Caucasian male asked for the same request, it was granted. This was a disgusting behaviour. This hotel is very far from city centre, would rather pay more to stay somewhere closer next time and not go through this humiliation next time.","February 15, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
269,"We stayed for 3 nights at the Don Giovanni last week and got off to a fantastic start by having our room upgraded to a Executive Junior suite. I had emailed before going enquiring about things they could do for a birthday as it was my husband's 40th, and they took this on board and upgraded us and also put balloon's in the room and left us fruit, water and wine which we thought was so lovely. Also we had access to the Executive lounge which has free drinks and snacks from 10am -10pm. The hotel has excellent links direct in to Prague as the underground is literrally behind the hotel. Just hop on the Green line and Prague city centre is only 6 stops away which took less than 10 minutes. Breakfast had more than enough choice to suit everyones tastes. The hotel staff were really nice and very helpfull, always giving you the time you needed to answer any questions and give directions. Big thank you to Sophie the general manager who must have arranged the upgrade, you really did make our holiday one to remember. One thing to keep in mind before going, which i wasn't aware of is you have to pay a city tax at the end of your stay, not very expensive but worth keeping a little money extra to one side for.","February 14, 2019","4    Don Giovanni Hotel Prague
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276534-Reviews-Don_Giovanni_Hotel_Prague-Prague_Bohemia.html
270,"Location, location and friendly staff with great rooms! If you want to be close to the heart of the tourist area, this is it. Right beside the Charles Bridge, under the Tower, which by the way is the name of the hotel in Czech. ","July 14, 2019","5    Hotel Pod Vezi
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276676-Reviews-Hotel_Pod_Vezi-Prague_Bohemia.html
271,"We were amazed with every touch of this hotel. The price was so affordable, that I wasn’t expecting much to be honest. Literally one min walk to the Charles Bridge, which means you can walk anywhere in the city. No need for taxis or public transport. The city is on the opposite side of the bridge than all the main sight seeing, and let me tell you that you’ll prefer it this way. Less tourist, less overwhelming. The hotel itself was very nice with a portable AC in it along with a fan. Each day when they made up our room they gave us special treats, cookies, chocolates and champagne. The front desk, Phillip, was very helpful and had the best recommendations. I would definitely stay here again. ","July 13, 2019","5    Hotel Pod Vezi
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276676-Reviews-Hotel_Pod_Vezi-Prague_Bohemia.html
272,"This hotel has the perfect location as it is right at the end of the Charles Bridge. The room was spacious, clean and well-fitted. Breakfast had a great variety and the coffee was excellent! I would definitely stay here again!","July 11, 2019","5    Hotel Pod Vezi
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276676-Reviews-Hotel_Pod_Vezi-Prague_Bohemia.html
273,"Good location to get to many tourist sites. Enjoyed our stay there What really gets a five star review is the personnel there, they were very helpful with everything. Good breakfast buffet and outdoor dining area.","July 10, 2019","5    Hotel Pod Vezi
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276676-Reviews-Hotel_Pod_Vezi-Prague_Bohemia.html
274,"The Hotel Pod Vezi was the perfect hotel in a perfect location! The room was large and comfortable. The staff were very welcoming and helpful. We had a problem with the air conditioning in our room the last night and they did everything they could to solve the problem, including bringing in a portable AC unit and fan, along with a voucher for a dinner in the restaurant. Can’t ask for more! The restaurant was excellent, as well! ","July 7, 2019","5    Hotel Pod Vezi
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276676-Reviews-Hotel_Pod_Vezi-Prague_Bohemia.html
275,We stayed at the Pod Vezi during our Honeymoon and absolutely loved it. Every detail was perfect and they even decorated our room with roses and champagne when they learned it was our honeymoon. The front desk staff were very thoughtful and gave us excellent travel and food recommendations. During our stay there was a record breaking heat wave but our room was perfectly air conditioned. We look forward to visiting again for an anniversary and recommend it to all our friends. ,"July 6, 2019","5    Hotel Pod Vezi
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276676-Reviews-Hotel_Pod_Vezi-Prague_Bohemia.html
276,"We stayed in the Annex building about 1 minute across the road which has a lift. The hotel reception staff are superb, very helpful, walked us across the road to our room on check in without any hint of wanting a tip. Hotel and its associated restaurant for meals including breakfast are right at the start of Charles Bridge in the heart of the old town, busy yet quiet in our room. Breakfast was first class, including pre-cut fruit in glasses, hot and cold food buffet, and on Sunday they even had complimentary Prosecco!!! Each day they had a treat for us in our room. The air con system was not modern but considering how old the rooms were it was understandable and it certainly was fine, although we chose to open the windows for lovely fresh air at night. Highly recommended, top hotel!","July 6, 2019","5    Hotel Pod Vezi
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276676-Reviews-Hotel_Pod_Vezi-Prague_Bohemia.html
277,"Stayed At This fantastic hotel for 4 nights..situated next to the Charles Bridge.....Comfy beds..lovely and clean throughout...hairdryer in bathroom as well as complimentary toiletries , excellent continental breakfast something for everyone..staff more than helpful and very welcoming..lovely and quiet area at night..nice little suntrap roof terrace ,would recommend this hotel to anyone..and I will certainly be going back there.","July 5, 2019","5    Hotel Pod Vezi
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276676-Reviews-Hotel_Pod_Vezi-Prague_Bohemia.html
278,"First, the front desk staff was incredibly gracious and helpful. Secondly, our room was unexpectedly spacious and attractive for such a reasonable price. Perks such as robes, chocolates, a small bottle of champagne, etc. generally come with higher-priced hotels. Because we had booked directly with the hotel, we were given a 500 crown credit for the restaurant which we used in the main restaurant for dinner one evening. The Creperie, a second restaurant connected to the hotel, was also good. The complimentary breakfast was excellent and included espresso drinks made to order. Our windows overlooked the street leading to the Charles Bridge but there was no noise. We stayed in the main hotel. Our friends stayed in the annex or second building and their experience was similar to ours. They had booked through a third party service and feared their room may not be as nice, but they were very happy with their accommodations as well. I highly recommend this hotel.","July 3, 2019","5    Hotel Pod Vezi
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276676-Reviews-Hotel_Pod_Vezi-Prague_Bohemia.html
279,We stayed at this delightful hotel for four nights from June 22 2019 - our room was large and comfortable - air con worked a treat given the high temperatures that we experienced whilst there - the was also a fan in the room to keep things even cooler. As an early morning coffee lovers we really appreciated the Nespresso Machine in our room.We particularly enjoyed the delightful breakfast in the outdoor seating area and of course the manditory post exporing beer before heading out for dinner.We only ate at the restaurant for dinner once (as there are so many nice restaurants close by) - our meal was excellent as was the wine (red).On advice from my travel agent I had the hotel organise for us to be picked up from the Train station on our arrival which they were more than happy to do (15Euro/350CZK pay the driver cash) they also organised a car to transfer us to the airport for our early morning flight home to Australia. We were offered a breakfast package to take with us -which I regrest not taking with us as I am sure it would have been much better than the offerings in the airport lounge.As others have mentioned the hotel is situated under the Tower of the Charles Bridge - so it's a quick work across the bridge to visit old town and loads to expore on both sides of the river within easy walking distance (we are both over 60)With only 12 rooms this is a small hotel so book early so you are not disappointed.,"July 2, 2019","5    Hotel Pod Vezi
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276676-Reviews-Hotel_Pod_Vezi-Prague_Bohemia.html
280,"I cannot say enough good things about Hotel Pod Vezi. From the impeccable service, to the amazing location and incredibly gorgeous rooms, there cannot be a better hotel in Prague. Each day, they even left little gifts for my friend and I, which is definitely not the norm for a European hotel, in my experience. The front desk staff is beyond helpful, and gave us recommendations on what to do during our stay, and the rooftop terrace of this hotel is one of the most beautiful views in the city. Breakfast was also very delicious. Whenever I return to Prague, this is where I will stay. ","July 1, 2019","5    Hotel Pod Vezi
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276676-Reviews-Hotel_Pod_Vezi-Prague_Bohemia.html
281,The location and service is outstanding. You can walk to Old Town in a few minutes. This hotel is at the end of the Charles Bridge. The breakfast is outstanding! I loved the fresh waffles in the morning. Front desk service is top notch. Take advantage of the roof top over the reception office. We had beer there and watched the sunset. Beautiful.I would stay here again!,"June 30, 2019","5    Hotel Pod Vezi
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276676-Reviews-Hotel_Pod_Vezi-Prague_Bohemia.html
282,The staff were very friendly and the hotel was really convenient to see all of old Prague. We had a lovely few days despite our dreadful journey to get there. We had a meal in the restaurant and the food was really good. Our room was large and a welcome refuge from the searing heat of our last day. Would recommend anyone to stay here.,"June 30, 2019","5    Hotel Pod Vezi
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276676-Reviews-Hotel_Pod_Vezi-Prague_Bohemia.html
283,"An absolutely delightful hotel just at the end of the Charles Bridge. Our room (number11) was really a corner suite and looked out over two busy pedestrian streets and the restaurant. However, the room were superbly well soundproofed with double windows. It was beautifully appointed with lovely wooden furniture, fast and efficient wi-fi and air conditioning, which was certainly needed during our short stay. You get a gift certificate for the restaurant and the excellent breakfast buffet is included. At the front desk they were a gold mine of information and they could not be more helpful in recommending where to go, and when to go to avoid crowds. They will make restaurant and taxi reservations and will sell you tram tickets that you can charge to the room. In fact they almost make you feel part of their family. Chocolates, or a bottle of sparkling wine appear in the room when you are out.I can’t imagine being treated any better at a grand five star hotel. Very, very highly recommended. Ask for number 11 and you will be delighted.","June 29, 2019","5    Hotel Pod Vezi
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276676-Reviews-Hotel_Pod_Vezi-Prague_Bohemia.html
284,"We stayed at the Pod Vezi for four nights, arriving on the evening of 24th June 2019 and departing on the morning of 28th June 2019. A week or two before arriving, I contacted the hotel via email to say it was my partner’s birthday the day prior to arriving and that was the reason for our visit – then asked if they could provide anything for the birthday. They offered flowers but with the stay only being four days, I declined and went for the other offer of a lovely Czech chocolate cake and bottle of fizz. My partner Jo was overjoyed when she saw them, plus “happy birthday” balloons on the bed. Well done Pod Vezi, it was a lovely gesture.On arrival, we were allocated room 115 in the annex, which is less than a minute walk from the main hotel reception and building. The annex is a tidy and quiet building. The room was quite a lot smaller (it seemed) than many shown in the other pictures. Additionally, although an air-conditioning unit was in the room, it was a portable and not a fixed unit. With the temperatures reaching 38C in the daytime, the unit being on most of the day/night was a must. However, it was quite a noisy affair, not too dissimilar to having a tumble drier in the room rumbling away all day. The other negative was the lack of English-speaking TV channels on the television. Now don’t get me wrong, I rarely watch television at home, never mind when I’m on holiday so it wasn’t an issue to me but I can imagine it being a big problem to others. The only British channel available didn’t work either, leaving one American channel as the one single thing available.And so, to the positives. The most important hotel connected thing to me on my travels is sleep quality. The beds at the Pod Vezi are very comfortable and the rooms are so, so quiet at night. I slept like a log throughout each night. There was an ample supply of complimentary drinks & snacks in the fridge and the prices were reasonable. Likewise, the bathroom was well kitted out with complimentary shower gel, soap, shampoo – plus a hairdryer – everything you could need really. Breakfast each morning was excellent. The hotel is superbly located at the side of Charles Bridge, extremely handy for everywhere really. The staff simply couldn’t be faulted. We had a fabulous four nights there and will jump at the chance to stay at the Pod Vezi again. Highly recommended, don’t just look at it, book it!!","June 29, 2019","5    Hotel Pod Vezi
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276676-Reviews-Hotel_Pod_Vezi-Prague_Bohemia.html
285,"We enjoyed our stay at Hotel Pod Vezi! The location is unbeatable right under the Charles Bridge Tower. The rooms were large and the hotel was quiet. The staff was very attentive, they arranged rides for us from the train station and to the airport. The restaurant served delicious food with very good service. Highly recommend!","June 29, 2019","5    Hotel Pod Vezi
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276676-Reviews-Hotel_Pod_Vezi-Prague_Bohemia.html
286,"We booked this hotel mainly due to the reviews on Trip Advisor & wasn’t disappointed on any level. Location was perfect, staff ever so helpful, breakfast was delicious & room was spotless & spacious. Would highly recommend. ","June 26, 2019","5    Hotel Pod Vezi
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g274707-d276676-Reviews-Hotel_Pod_Vezi-Prague_Bohemia.html
